-116.959301 -140.912847 4.863017e-03 8
-167.454301 -175.632890 4.862105e-03 0
-172.726824 -172.729169 4.861713e-03 0
-152.035840 -164.350624 4.861172e-03 0
-171.161029 -169.700861 4.862062e-03 0
-159.745772 -159.249337 4.858121e-03 0
-152.082461 -175.667557 4.859359e-03 0
-169.063520 -171.425802 4.862353e-03 0
-152.070552 -158.303220 4.860347e-03 0
-135.719571 -163.306870 4.860524e-03 0
-146.709185 -121.026909 4.858729e-03 1
-139.801266 -170.811749 4.862888e-03 0
-155.709631 -158.253780 4.860231e-03 0
-148.234064 -167.232093 4.859800e-03 0
-142.654950 -163.596328 4.860906e-03 0
-131.727625 -172.380794 4.864372e-03 8
-134.841857 -172.205700 4.865728e-03 8
-144.502745 -135.452417 4.859380e-03 0
-137.067637 -153.657262 4.859697e-03 0
-133.075119 -175.114469 4.865193e-03 8
-113.536556 -174.465087 4.859935e-03 8
-118.209018 -156.959647 4.858317e-03 8
-157.335624 -138.217078 4.853611e-03 0
-150.350803 -112.093044 4.859960e-03 1
-161.228240 -150.582945 4.852927e-03 0
-120.179484 -162.938105 4.860282e-03 8
-135.828774 -174.863308 4.863993e-03 0
-130.184626 -156.195168 4.861295e-03 8
-141.612348 -147.573557 4.859607e-03 0
-140.678323 -171.732546 4.862369e-03 0
-101.385315 -173.108520 4.861952e-03 8
-150.730321 -151.676976 4.858245e-03 0
-161.625733 -151.614272 4.852981e-03 0
-149.836869 -164.376138 4.860265e-03 0
-146.092804 -155.533435 4.860764e-03 0
-90.776512 -156.838640 4.854172e-03 8
-149.040822 -165.816367 4.859979e-03 0
-159.920107 -145.094770 4.856496e-03 0
-150.222594 -173.305533 4.857946e-03 0
-147.962708 -172.054698 4.857945e-03 0
-138.679156 -156.332342 4.860908e-03 0
-155.717873 -165.119033 4.861570e-03 0
-147.889118 -145.788713 4.860488e-03 0
-163.041206 -172.826979 4.863261e-03 0
-158.517619 -165.714300 4.861453e-03 0
-160.822700 -164.024978 4.860450e-03 0
-163.287878 -169.708974 4.861525e-03 0
-159.373179 -144.997693 4.856532e-03 0
-146.869401 -170.661111 4.855295e-03 0
-153.802564 -169.102428 4.862708e-03 0
-149.313662 -165.298144 4.860068e-03 0
-137.476500 -161.343803 4.860673e-03 0
-145.700446 -142.377645 4.855299e-03 0
-132.586521 -150.536034 4.859157e-03 8
-149.275909 -159.016211 4.860437e-03 0
-126.846747 -171.512297 4.864757e-03 8
-140.330014 -159.772118 4.860864e-03 0
-156.432951 -126.066870 4.953227e-03 1
-119.274755 -156.908784 4.860506e-03 8
-150.443165 -162.161713 4.860804e-03 0
-153.937684 -119.452099 4.912601e-03 1
-140.593783 -158.565853 4.860396e-03 0
-160.668620 -139.447327 4.863205e-03 0
-155.900138 -160.429370 4.860603e-03 0
-151.849637 -165.522405 4.860563e-03 0
-153.320363 -130.787424 4.908148e-03 1
-164.005001 -165.503299 4.861501e-03 0
-145.598459 -174.632601 4.857336e-03 0
-162.541040 -171.260018 4.861584e-03 0
-156.333532 -160.893938 4.860720e-03 0
-155.540806 -164.673563 4.861545e-03 0
-158.419692 -145.362171 4.855020e-03 0
-163.539495 -151.763913 4.854900e-03 0
